latitude,longitude,modis_ndvi_2000,modis_ndvi_2001,modis_ndvi_2002,modis_ndvi_2003,modis_ndvi_2004,modis_ndvi_2005,modis_ndvi_2006,modis_ndvi_2007,modis_ndvi_2008,modis_ndvi_2009,modis_ndvi_2010,modis_ndvi_2011,modis_ndvi_2012,modis_ndvi_2013,modis_ndvi_2014,modis_ndvi_2015,average_modis_ndvi,modis_ndvi_trend,modis_ndvi_trend_p-value,ccan_ndvi_2000,ccan_ndvi_2001,ccan_ndvi_2002,ccan_ndvi_2003,ccan_ndvi_2004,ccan_ndvi_2005,ccan_ndvi_2006,ccan_ndvi_2007,ccan_ndvi_2008,ccan_ndvi_2009,ccan_ndvi_2010,ccan_ndvi_2011,ccan_ndvi_2012,ccan_ndvi_2013,ccan_ndvi_2014,ccan_ndvi_2015,average_ccan_ndvi,ccan_ndvi_trend,ccan_ndvi_trend_p-value
69.707,-162.2,0.40479,0.41643,0.42283,0.47427,0.54016,0.48546,0.47684,0.50877,0.51861,0.43862,0.43041,0.46598,0.43378,0.49304,0.5233,0.52162,0.47218,0.0046256,0.052872,0.50556,0.49261,0.53747,0.54853,0.59703,0.60243,0.57935,0.59172,0.59189,0.60324,0.58141,0.59448,0.59673,0.58841,0.58062,0.60414,0.57473,0.0045878,0.021667
69.706,-162.23,0.33191,0.38776,0.38808,0.5207,0.42986,0.44074,0.41521,0.52564,0.45226,0.41795,0.45912,0.52118,0.40034,0.49267,0.4004,0.4635,0.44046,0.0048844,0.095747,0.53321,0.5251,0.57214,0.56584,0.62042,0.61666,0.59431,0.6037,0.60508,0.61635,0.59094,0.6043,0.59688,0.59672,0.57817,0.61746,0.58983,0.002523,9e-08
69.704,-162.25,0.5232,0.57394,0.52541,0.59359,0.63692,0.62789,0.60109,0.62409,0.60876,0.56153,0.59631,0.60522,0.59783,0.65291,0.61157,0.60461,0.59656,0.0024921,0.11507,0.54607,0.53038,0.57918,0.56727,0.61687,0.61295,0.59081,0.60294,0.6025,0.60432,0.59066,0.60902,0.60329,0.59023,0.58107,0.61162,0.58995,0.0022346,0.19167
69.703,-162.28,0.51456,0.53429,0.52024,0.5787,0.65575,0.61587,0.5897,0.61804,0.6068,0.55825,0.58866,0.62633,0.60684,0.65218,0.60659,0.59131,0.59151,0.0052739,0.079109,0.52993,0.52451,0.5725,0.58289,0.6213,0.61809,0.59476,0.60956,0.60695,0.61025,0.59097,0.60192,0.59983,0.60416,0.58692,0.62531,0.59249,0.0026779,0.13735
69.702,-162.3,0.55919,0.59038,0.56019,0.62352,0.69007,0.65453,0.62969,0.65126,0.6366,0.60089,0.61948,0.63643,0.62771,0.6818,0.64209,0.6297,0.6271,0.0033134,0.13735,0.53917,0.52901,0.57344,0.56712,0.61465,0.61089,0.59381,0.60316,0.60776,0.61063,0.58694,0.60484,0.59883,0.5935,0.58698,0.61274,0.58959,0.0023726,0.19167
69.7,-162.33,0.58085,0.59968,0.56852,0.63138,0.69065,0.66546,0.65588,0.66133,0.64734,0.59604,0.62014,0.63544,0.6331,0.68991,0.64898,0.63296,0.63485,0.0030468,0.39231,0.54716,0.53232,0.57511,0.57072,0.61838,0.61239,0.58924,0.60413,0.60309,0.60494,0.58957,0.60692,0.60006,0.5931,0.58313,0.61629,0.59041,0.0020651,0.13735
69.699,-162.35,0.53471,0.56274,0.53351,0.594,0.66109,0.63217,0.59834,0.63513,0.61173,0.57668,0.58783,0.60892,0.62861,0.66683,0.62457,0.61357,0.6044,0.0047094,0.064903,0.53887,0.51862,0.57389,0.55993,0.61481,0.61173,0.58932,0.60048,0.60557,0.60367,0.58367,0.60471,0.60191,0.59075,0.57696,0.62341,0.58739,0.0029727,0.13735
69.69,-162.35,0.51445,0.57662,0.52816,0.59537,0.64417,0.63282,0.60108,0.63589,0.61649,0.56273,0.58382,0.61757,0.6261,0.68259,0.63396,0.60473,0.60353,0.0044545,0.052872,0.5369,0.51533,0.55555,0.55533,0.61045,0.61024,0.59067,0.60392,0.60429,0.60831,0.58411,0.6063,0.60086,0.59364,0.5831,0.61269,0.58573,0.0032387,0.1073
69.691,-162.33,0.52644,0.58146,0.52869,0.60089,0.65694,0.63093,0.61364,0.63465,0.6182,0.57071,0.58811,0.6181,0.61601,0.67504,0.62381,0.61298,0.60604,0.0033591,0.13735,0.53468,0.51672,0.55322,0.55687,0.6058,0.61008,0.58377,0.60054,0.59861,0.60934,0.58459,0.60411,0.60309,0.60619,0.58478,0.62281,0.58595,0.0043694,0.010279
69.693,-162.3,0.52378,0.57239,0.54362,0.58884,0.6696,0.63221,0.61021,0.64185,0.6206,0.58521,0.61211,0.61209,0.60262,0.67495,0.615,0.61954,0.60779,0.0044737,0.079109,0.54812,0.53192,0.57896,0.56972,0.61206,0.61227,0.58419,0.5997,0.60493,0.60641,0.5916,0.60571,0.60073,0.59066,0.58614,0.62378,0.59043,0.0028256,2.22e-16
69.694,-162.27,0.50365,0.53775,0.52766,0.58676,0.65119,0.61306,0.59574,0.62238,0.60176,0.55901,0.58479,0.61725,0.59569,0.63662,0.60218,0.59985,0.58971,0.0043916,0.095747,0.545,0.53581,0.57853,0.56885,0.61598,0.61363,0.58951,0.60518,0.60641,0.60744,0.59253,0.60527,0.6033,0.59379,0.58692,0.62138,0.59184,0.0024008,0.13735
69.695,-162.25,0.48981,0.49818,0.50021,0.5563,0.61194,0.60427,0.54558,0.5866,0.56415,0.52399,0.55545,0.56981,0.54792,0.63304,0.55456,0.56304,0.55655,0.0040672,0.16281,0.53999,0.52144,0.57044,0.55791,0.61109,0.61429,0.58765,0.60492,0.59976,0.60914,0.58754,0.60638,0.60209,0.60102,0.5871,0.62009,0.5888,0.0033961,0.095747
69.697,-162.22,0.51456,0.53429,0.52024,0.5787,0.65575,0.61587,0.5897,0.61804,0.6068,0.55825,0.58866,0.62633,0.60684,0.65218,0.60659,0.59131,0.59151,0.0052739,0.079109,0.52993,0.52451,0.57249,0.58289,0.6213,0.61809,0.59476,0.60956,0.60695,0.61025,0.59097,0.60192,0.59983,0.60417,0.58692,0.62531,0.59249,0.0026787,0.13735
69.698,-162.2,0.49633,0.52738,0.51268,0.57011,0.62107,0.58155,0.56697,0.6022,0.57903,0.54961,0.57438,0.59748,0.58297,0.64537,0.59891,0.58632,0.57452,0.0055833,0.013277,0.52001,0.50639,0.56064,0.54855,0.60217,0.60832,0.58458,0.59964,0.59952,0.61657,0.58799,0.60232,0.59997,0.58501,0.58231,0.61384,0.58236,0.0035965,1.23e-08
69.699,-162.17,0.5056,0.54937,0.52072,0.58335,0.63211,0.61116,0.58305,0.61386,0.58771,0.56128,0.58276,0.60038,0.59345,0.63777,0.60012,0.59658,0.58495,0.0035884,0.064903,0.52159,0.50262,0.55309,0.55551,0.59358,0.60323,0.58374,0.59491,0.59616,0.60615,0.57944,0.5981,0.59545,0.58489,0.58488,0.60723,0.57879,0.003116,0.013277
69.701,-162.15,0.50643,0.53817,0.5054,0.56428,0.64167,0.59906,0.5654,0.61936,0.58276,0.54569,0.5614,0.58657,0.55381,0.65085,0.60548,0.58931,0.57598,0.0046013,0.079109,0.53132,0.512,0.56702,0.56452,0.60234,0.60995,0.58209,0.59994,0.60333,0.60707,0.59243,0.61013,0.60687,0.59237,0.58713,0.61667,0.58657,0.0036564,0.017024
69.702,-162.12,0.48899,0.54438,0.50199,0.55644,0.63871,0.58508,0.55004,0.60752,0.5592,0.53858,0.54739,0.58734,0.54407,0.64394,0.59404,0.57672,0.56653,0.0044389,0.11507,0.54175,0.51686,0.56269,0.55676,0.60272,0.6115,0.58402,0.59882,0.60642,0.61419,0.58926,0.60978,0.60791,0.5998,0.59287,0.62278,0.58863,0.004386,0.010279
69.703,-162.1,0.50636,0.51534,0.48685,0.53783,0.58847,0.57069,0.54708,0.58654,0.57855,0.52293,0.53775,0.56061,0.53608,0.61039,0.5554,0.55514,0.54975,0.0030824,0.19167,0.54525,0.52178,0.57052,0.56646,0.61247,0.61617,0.5948,0.60306,0.60764,0.61311,0.58572,0.60888,0.61237,0.60157,0.5962,0.62089,0.5923,0.0035017,0
69.705,-162.07,0.51502,0.55088,0.5156,0.56942,0.63675,0.59571,0.5753,0.63612,0.57423,0.55366,0.56292,0.58964,0.56406,0.63742,0.59535,0.57571,0.57799,0.0031022,0.0044127,0.53152,0.5141,0.57115,0.57194,0.6146,0.61607,0.5883,0.60187,0.60338,0.61023,0.59166,0.60755,0.61028,0.60214,0.58897,0.62097,0.59029,0.0035281,0.021667
69.706,-162.04,0.46463,0.51529,0.47337,0.51029,0.5652,0.54631,0.49545,0.54061,0.52744,0.50765,0.50038,0.54803,0.50415,0.59344,0.53426,0.52939,0.52224,0.0032836,0.19167,0.54998,0.52423,0.57477,0.58312,0.62073,0.62011,0.59953,0.61113,0.60756,0.62188,0.58887,0.61246,0.60893,0.60225,0.59549,0.62678,0.59674,0.0029479,0.064903
69.707,-162.02,0.45824,0.52378,0.50083,0.53309,0.58309,0.55329,0.5058,0.5586,0.56899,0.51229,0.53031,0.54422,0.5238,0.57908,0.54608,0.54153,0.53519,0.003065,0.13735,0.54535,0.51556,0.57254,0.58321,0.62006,0.62152,0.59478,0.61148,0.61042,0.62177,0.5932,0.61965,0.60996,0.60015,0.5946,0.62658,0.5963,0.003025,8.36e-09
69.709,-161.99,0.50421,0.51196,0.51152,0.53692,0.59652,0.57607,0.52479,0.59115,0.58653,0.53504,0.5424,0.58684,0.55097,0.59167,0.58667,0.55295,0.55539,0.0034204,0.03434,0.5386,0.50778,0.56765,0.58085,0.60982,0.61693,0.5952,0.60814,0.61551,0.62045,0.5925,0.62068,0.60897,0.59938,0.59685,0.62046,0.59373,0.0032187,0.017024
69.71,-161.97,0.51585,0.54439,0.52078,0.55301,0.62801,0.59888,0.54741,0.61221,0.5966,0.52993,0.56087,0.59482,0.57208,0.63701,0.61549,0.58106,0.57553,0.0044246,0.052872,0.53722,0.51241,0.55744,0.56261,0.60283,0.61302,0.59295,0.60303,0.61132,0.61816,0.59551,0.61969,0.60841,0.59733,0.58894,0.61905,0.59,0.0046617,0.013277
69.711,-161.94,0.49495,0.53781,0.51051,0.536,0.6255,0.57434,0.53741,0.60651,0.58149,0.54568,0.552,0.56397,0.57116,0.60877,0.57904,0.56974,0.56218,0.0041569,0.042763,0.53427,0.50863,0.5627,0.5587,0.60029,0.60888,0.58777,0.59989,0.60695,0.61382,0.58967,0.60627,0.60067,0.59102,0.59337,0.61808,0.58631,0.0037486,0.017024
69.713,-161.92,0.46224,0.54909,0.51657,0.54835,0.63471,0.58588,0.54224,0.61091,0.5903,0.55338,0.55941,0.5754,0.55893,0.617,0.58176,0.57611,0.56639,0.0037384,0.079109,0.50767,0.50327,0.55262,0.557,0.59881,0.60056,0.58515,0.59798,0.60306,0.60296,0.58287,0.60091,0.60087,0.58663,0.5815,0.60968,0.57947,0.0030268,0.021667
69.714,-161.89,0.49835,0.52737,0.52492,0.54893,0.65045,0.59088,0.56816,0.61375,0.5896,0.56086,0.58804,0.59348,0.59973,0.63503,0.58753,0.58371,0.5788,0.0053902,0.064903,0.50539,0.5001,0.55107,0.55084,0.59319,0.60258,0.58278,0.59581,0.60048,0.60956,0.5885,0.5973,0.59716,0.58952,0.57804,0.61002,0.57827,0.0042955,0.027377
69.715,-161.87,0.47858,0.53961,0.50535,0.55509,0.6343,0.58604,0.5691,0.61253,0.59091,0.56828,0.56321,0.60792,0.59262,0.57522,0.60941,0.5972,0.57409,0.0047442,0.027377,0.51554,0.48707,0.54442,0.5494,0.59554,0.59908,0.57134,0.59043,0.58821,0.59148,0.57432,0.59131,0.58724,0.57195,0.56887,0.59884,0.57031,0.0034023,0.08259
69.717,-161.84,0.17364,0.3037,0.36883,0.47485,0.34912,0.48065,0.39068,0.46692,0.43914,0.41505,0.44307,0.56471,0.39507,0.41048,0.44185,0.4934,0.4132,0.0098241,0.03434,0.51334,0.47712,0.54358,0.53378,0.58588,0.58973,0.56596,0.58372,0.58516,0.585,0.56829,0.59378,0.58495,0.57243,0.56802,0.60409,0.56593,0.0038535,0.00017165
69.718,-161.81,0.43985,0.28196,0.50371,0.54774,0.56095,0.61332,0.45235,0.58315,0.59677,0.56522,0.5395,0.50234,0.58974,0.60667,0.56277,0.53303,0.52994,0.0060523,0.13735,0.46126,0.44018,0.50501,0.52689,0.56835,0.56373,0.53107,0.55603,0.5572,0.55953,0.54242,0.57667,0.55987,0.53613,0.54086,0.56455,0.53686,0.0036921,0.03434
69.719,-161.79,0.56834,0.56702,0.57238,0.62239,0.68339,0.64136,0.60839,0.65596,0.62607,0.6057,0.61138,0.62527,0.63673,0.65092,0.62347,0.61928,0.61988,0.0033863,0.19167,0.46691,0.44589,0.50936,0.51338,0.5721,0.57174,0.53777,0.5597,0.55587,0.55124,0.53872,0.56398,0.5585,0.54004,0.53711,0.56823,0.53691,0.0034199,0.13735
69.72,-161.76,0.55782,0.59448,0.54108,0.60782,0.66361,0.64092,0.60117,0.6471,0.62857,0.60057,0.62219,0.61956,0.61708,0.65355,0.62243,0.61562,0.6146,0.0021023,0.22413,0.5282,0.49846,0.55006,0.54803,0.59917,0.59516,0.57655,0.59236,0.60053,0.59122,0.57982,0.59168,0.59068,0.58543,0.57377,0.60846,0.5756,0.0033999,2.26e-10
69.722,-161.74,0.5376,0.58405,0.57575,0.63757,0.68914,0.6799,0.63154,0.6683,0.64606,0.6221,0.6333,0.64499,0.65146,0.69664,0.64434,0.63393,0.63604,0.0040057,0.16281,0.4607,0.45497,0.51016,0.50462,0.56717,0.56443,0.53779,0.56126,0.55561,0.55915,0.54602,0.57221,0.56187,0.53564,0.54035,0.57105,0.53769,0.0042481,0.064903
69.723,-161.71,0.56481,0.58477,0.57618,0.61991,0.67464,0.65394,0.63801,0.66126,0.64039,0.60052,0.62884,0.62614,0.64463,0.67658,0.63513,0.63454,0.62877,0.003516,0.13735,0.52122,0.48154,0.55134,0.55092,0.59812,0.59476,0.57447,0.59168,0.59917,0.59565,0.58899,0.597,0.5925,0.57728,0.57311,0.60067,0.57428,0.0026799,3.63e-09
69.724,-161.69,0.57374,0.5952,0.57487,0.63956,0.69575,0.66034,0.63874,0.66985,0.64632,0.62045,0.62714,0.65466,0.66092,0.67877,0.64239,0.64087,0.63872,0.0035893,0.11507,0.52031,0.49754,0.5562,0.56006,0.60493,0.60169,0.58181,0.59731,0.60816,0.60181,0.59333,0.60212,0.59872,0.59864,0.58793,0.6143,0.5828,0.003857,0.027377
69.725,-161.66,0.59678,0.60419,0.5805,0.6335,0.68903,0.67571,0.63494,0.67009,0.64273,0.61383,0.65129,0.63763,0.65348,0.66484,0.64233,0.63749,0.63927,0.0024598,0.22413,0.5361,0.51774,0.56755,0.56014,0.60949,0.60679,0.58331,0.60059,0.60628,0.61007,0.58994,0.6077,0.60483,0.60006,0.59691,0.61613,0.58835,0.0037322,0.03434
69.727,-161.64,0.59827,0.61268,0.57209,0.6467,0.69168,0.68684,0.63714,0.66518,0.64602,0.62227,0.63015,0.63502,0.66848,0.66183,0.63683,0.64458,0.64099,0.0022557,0.44404,0.5338,0.51705,0.5693,0.56965,0.60926,0.60874,0.58959,0.59855,0.61091,0.62035,0.59584,0.60976,0.60157,0.6033,0.59639,0.61823,0.59077,0.003272,0.013277
69.68,-162.37,0.52034,0.59861,0.51704,0.60032,0.64774,0.63516,0.59788,0.64274,0.62033,0.5759,0.59602,0.63023,0.62265,0.67926,0.6277,0.63538,0.60921,0.0038941,0.079109,0.50643,0.49611,0.55657,0.5484,0.60947,0.60681,0.58331,0.60107,0.604,0.60211,0.58402,0.60643,0.59591,0.5882,0.5797,0.62544,0.58087,0.0039118,1.53e-06
69.681,-162.35,0.5253,0.60069,0.53111,0.60796,0.66671,0.64491,0.60756,0.64116,0.62597,0.58457,0.60771,0.62603,0.62611,0.68539,0.6266,0.61376,0.61385,0.0024572,0.079109,0.52686,0.50866,0.56011,0.56076,0.60903,0.61061,0.58197,0.60169,0.59812,0.60607,0.5867,0.60389,0.59676,0.59083,0.58314,0.61871,0.58399,0.0034948,0.079109
69.682,-162.32,0.53752,0.57561,0.52795,0.599,0.64907,0.62988,0.59673,0.6373,0.60824,0.56798,0.61503,0.6082,0.59996,0.66841,0.61069,0.61738,0.60306,0.0033222,0.079109,0.5392,0.51358,0.5691,0.5764,0.61259,0.61423,0.58964,0.60319,0.60763,0.61058,0.58571,0.60476,0.5959,0.59328,0.58388,0.62182,0.58884,0.0028108,0
69.684,-162.3,0.57152,0.57537,0.56068,0.61984,0.68008,0.64539,0.62174,0.6597,0.64549,0.59906,0.64565,0.6289,0.63283,0.6753,0.63532,0.63174,0.62679,0.0037132,0.095747,0.5446,0.52876,0.57292,0.5717,0.61269,0.61085,0.58531,0.60363,0.60304,0.60704,0.58659,0.60622,0.60326,0.59591,0.58582,0.62674,0.59032,0.0030668,0.095747
69.685,-162.27,0.54674,0.55092,0.53577,0.59214,0.64812,0.61885,0.60738,0.62194,0.59859,0.57073,0.59455,0.60889,0.6063,0.65023,0.60193,0.61235,0.59784,0.0037408,0.079109,0.55494,0.53913,0.58001,0.56369,0.608,0.61355,0.58646,0.60614,0.6049,0.60956,0.59628,0.6161,0.61302,0.60451,0.58993,0.62038,0.59416,0.0030111,0.017024
69.687,-162.24,0.52854,0.54666,0.52541,0.58631,0.64677,0.61199,0.59377,0.6281,0.60099,0.57127,0.59104,0.61824,0.6004,0.65355,0.60388,0.60589,0.59455,0.0043218,0.042763,0.54687,0.53289,0.58585,0.56376,0.61567,0.61638,0.58872,0.60773,0.60783,0.61441,0.59312,0.61475,0.61083,0.60273,0.5892,0.62196,0.59454,0.0029007,0.042763
69.688,-162.22,0.48703,0.51439,0.46774,0.54236,0.61651,0.56664,0.53381,0.60167,0.56934,0.51908,0.54102,0.56325,0.54212,0.607,0.54768,0.55057,0.54814,0.0027964,0.13735,0.53596,0.53037,0.57503,0.57871,0.61518,0.61466,0.59052,0.61106,0.60716,0.61728,0.59279,0.60789,0.60804,0.58969,0.58678,0.61216,0.59208,0.0023121,0.16281
69.689,-162.19,0.48981,0.49818,0.50021,0.5563,0.61194,0.60427,0.54558,0.5866,0.56415,0.52399,0.55545,0.56981,0.54792,0.63304,0.55456,0.56304,0.55655,0.0040672,0.16281,0.53999,0.52144,0.57043,0.5579,0.61109,0.61429,0.58765,0.60492,0.59976,0.60914,0.58754,0.60638,0.60209,0.60102,0.5871,0.62009,0.5888,0.0033961,0.095747
69.691,-162.17,0.52579,0.52287,0.50548,0.57473,0.62752,0.57581,0.57396,0.6118,0.57139,0.54978,0.55658,0.58487,0.56905,0.62833,0.59103,0.58148,0.5719,0.0034841,0.11507,0.53834,0.51665,0.57108,0.55354,0.60634,0.61166,0.58986,0.60332,0.60126,0.61105,0.58391,0.60553,0.60161,0.58986,0.58532,0.61189,0.58633,0.0030933,0.079109
69.692,-162.14,0.50532,0.53279,0.51577,0.57195,0.64384,0.59444,0.57991,0.6365,0.56589,0.55765,0.56162,0.5851,0.56779,0.63163,0.60844,0.57902,0.57735,0.0036542,0.13735,0.53163,0.5096,0.56884,0.56154,0.61,0.61213,0.5866,0.6046,0.60377,0.61465,0.5888,0.60849,0.60669,0.5949,0.59203,0.61819,0.58828,0.003429,0.03434
69.693,-162.12,0.46555,0.51969,0.49902,0.56295,0.63012,0.58116,0.5658,0.60389,0.53077,0.52506,0.52708,0.56937,0.52328,0.61577,0.57945,0.55074,0.55311,0.0026395,0.26035,0.5427,0.52059,0.57273,0.56921,0.60871,0.616,0.59367,0.60735,0.60513,0.62189,0.59468,0.60847,0.60801,0.59957,0.59369,0.61998,0.59265,0.0029976,0.052872
69.695,-162.09,0.49962,0.53906,0.50719,0.55898,0.6276,0.56099,0.55732,0.58379,0.55855,0.53156,0.53166,0.5701,0.53363,0.65633,0.56855,0.5588,0.55898,0.002412,0.19167,0.53548,0.51501,0.56651,0.56376,0.6071,0.61564,0.59023,0.60565,0.60648,0.61883,0.59273,0.61142,0.61024,0.59767,0.59417,0.61615,0.59044,0.0033632,0.0069824
69.696,-162.07,0.48899,0.54438,0.50199,0.55644,0.63871,0.58508,0.55004,0.60752,0.5592,0.53858,0.54739,0.58734,0.54407,0.64394,0.59404,0.57672,0.56653,0.0044389,0.11507,0.54175,0.51686,0.56268,0.55676,0.60272,0.6115,0.58402,0.59882,0.60642,0.61419,0.58926,0.60979,0.60791,0.5998,0.59287,0.62278,0.58863,0.004386,0.010279
69.697,-162.04,0.50636,0.51534,0.48685,0.53783,0.58847,0.57069,0.54708,0.58654,0.57855,0.52293,0.53775,0.56061,0.53608,0.61039,0.5554,0.55514,0.54975,0.0030824,0.19167,0.54525,0.52178,0.57052,0.56645,0.61246,0.61617,0.5948,0.60306,0.60764,0.61311,0.58572,0.60888,0.61237,0.60157,0.5962,0.62089,0.5923,0.0035022,0
69.699,-162.02,0.48326,0.49657,0.49767,0.52298,0.58442,0.54243,0.55116,0.56805,0.55429,0.51128,0.55941,0.54743,0.52004,0.60047,0.53237,0.54246,0.53839,0.0031956,0.095747,0.5409,0.52083,0.5748,0.57789,0.61602,0.61755,0.59243,0.60894,0.60869,0.62395,0.59215,0.61693,0.60903,0.60433,0.59734,0.62554,0.59546,0.0032564,0.027377
69.7,-161.99,0.44698,0.47455,0.4756,0.50519,0.56844,0.52634,0.49216,0.53871,0.5405,0.4953,0.50168,0.53151,0.49834,0.55072,0.52868,0.54124,0.5135,0.0041511,0.021667,0.5459,0.52588,0.57163,0.58756,0.61385,0.61991,0.59231,0.61013,0.6141,0.62433,0.59618,0.6186,0.60753,0.60084,0.59709,0.6287,0.59716,0.0032481,0.021667
69.701,-161.96,0.47364,0.4997,0.49893,0.52856,0.60548,0.57822,0.5451,0.58225,0.59301,0.53277,0.52997,0.57113,0.55068,0.58831,0.55079,0.55814,0.54917,0.0042753,0.079109,0.54044,0.5189,0.57068,0.58288,0.60889,0.61853,0.59577,0.6097,0.61879,0.61994,0.59999,0.61927,0.61049,0.59606,0.5936,0.62579,0.59561,0.0034559,0
69.702,-161.94,0.4572,0.54435,0.53909,0.58672,0.64414,0.62325,0.56753,0.63464,0.61347,0.56446,0.58984,0.59317,0.59967,0.65331,0.59605,0.59446,0.58758,0.0044484,0.079109,0.53686,0.51032,0.56545,0.57212,0.60376,0.60939,0.58903,0.60122,0.60916,0.61652,0.59506,0.60874,0.60555,0.59521,0.59183,0.61156,0.58886,0.0032933,0.027377
69.704,-161.91,0.4826,0.49589,0.49859,0.54944,0.62745,0.58779,0.55677,0.61482,0.59521,0.5147,0.53662,0.57446,0.56374,0.62855,0.55144,0.58143,0.55997,0.0046391,0.079109,0.53167,0.50976,0.56982,0.57679,0.60819,0.61423,0.59064,0.60251,0.60715,0.61308,0.59668,0.61269,0.60384,0.58709,0.58813,0.60882,0.58882,0.0027552,0.095747
69.705,-161.89,0.55564,0.5309,0.53545,0.55967,0.63729,0.6,0.5707,0.62622,0.59864,0.56201,0.56286,0.603,0.58231,0.63711,0.59944,0.57863,0.58374,0.003237,0.079109,0.52812,0.50723,0.56275,0.5539,0.60271,0.60738,0.58708,0.60006,0.60483,0.61043,0.59174,0.60432,0.60275,0.59536,0.59068,0.61296,0.58514,0.0037432,0.027377
69.706,-161.86,0.55312,0.49228,0.51875,0.55116,0.62221,0.60004,0.56102,0.61533,0.59232,0.54743,0.56978,0.578,0.56335,0.61238,0.59127,0.57685,0.57158,0.0033209,0.19167,0.52579,0.50706,0.56541,0.55893,0.60101,0.60982,0.58745,0.60145,0.6002,0.60339,0.58711,0.60065,0.59941,0.58945,0.58586,0.61286,0.58349,0.0029377,0.11507
69.708,-161.84,0.2224,0.11149,0.37423,0.2878,0.41116,0.41581,0.35936,0.38475,0.23926,0.35363,0.35301,0.49575,0.31057,0.36686,0.38343,0.39577,0.34158,0.0077551,0.16281,0.52072,0.48762,0.55874,0.56829,0.59796,0.59543,0.57462,0.58631,0.59045,0.59659,0.57483,0.60175,0.59716,0.58368,0.57829,0.59944,0.57574,0.0030411,0.013277
69.709,-161.81,0.11488,0.27142,0.43443,0.53466,0.55926,0.55009,0.59506,0.43811,0.47206,0.58577,0.49656,0.59579,0.4648,0.56822,0.46217,0.37768,0.47006,0.0053198,0.34442,0.48547,0.45896,0.52286,0.5352,0.58044,0.58061,0.55651,0.57451,0.57445,0.58506,0.5625,0.58894,0.58554,0.57361,0.56568,0.59201,0.55765,0.0047811,0.0060258
69.71,-161.79,0.5689,0.57969,0.56942,0.63962,0.68631,0.65976,0.62034,0.66772,0.65074,0.61692,0.62915,0.64247,0.62196,0.66938,0.64488,0.62881,0.631,0.0030212,0.22413,0.49967,0.46039,0.53713,0.54666,0.59104,0.58307,0.55445,0.57202,0.57732,0.5715,0.55042,0.58313,0.57181,0.57612,0.5336,0.58085,0.55557,0.0029133,0.13735
69.712,-161.76,0.51785,0.56816,0.56065,0.58901,0.6637,0.62364,0.61775,0.62966,0.61481,0.59547,0.58947,0.61929,0.60549,0.64233,0.61203,0.61371,0.60394,0.0032903,0.16281,0.52058,0.47671,0.55991,0.5559,0.59877,0.59668,0.57654,0.59252,0.60128,0.58998,0.57174,0.59328,0.59073,0.57569,0.57218,0.6029,0.57346,0.0023134,0.11507
69.713,-161.73,0.53682,0.55227,0.53783,0.60473,0.67682,0.6284,0.59553,0.6407,0.62502,0.59243,0.59427,0.61006,0.62593,0.65817,0.60962,0.60489,0.60584,0.0037984,0.16281,0.51153,0.48035,0.54673,0.53261,0.5886,0.58022,0.55799,0.57588,0.57912,0.57291,0.56316,0.58175,0.57501,0.56029,0.54764,0.58337,0.55857,0.0027762,0.13735
69.714,-161.71,0.55782,0.59448,0.54108,0.60782,0.66361,0.64092,0.60117,0.6471,0.62857,0.60057,0.62219,0.61956,0.61708,0.65355,0.62243,0.61562,0.6146,0.0021023,0.22413,0.5282,0.49846,0.55005,0.54802,0.59915,0.59515,0.57655,0.59236,0.60053,0.59122,0.57982,0.59168,0.59068,0.58543,0.57377,0.60845,0.57559,0.0033998,2.26e-10
69.715,-161.68,0.58098,0.63145,0.59397,0.63179,0.68814,0.65679,0.62359,0.66054,0.63995,0.60702,0.62254,0.63306,0.65279,0.67941,0.62753,0.64239,0.63575,0.0020145,0.22413,0.52639,0.50821,0.56051,0.56075,0.61015,0.60838,0.5842,0.60166,0.61181,0.61056,0.59197,0.6112,0.60319,0.59631,0.58391,0.61265,0.58637,0.0034046,0.027377
69.717,-161.66,0.58857,0.63203,0.59648,0.64155,0.70231,0.67766,0.63815,0.68161,0.66101,0.62346,0.64057,0.66446,0.66458,0.67485,0.6538,0.6502,0.64946,0.0026637,0.19167,0.54064,0.51259,0.56893,0.5823,0.60916,0.61333,0.58751,0.60121,0.60977,0.61261,0.59676,0.60919,0.6047,0.59824,0.58926,0.61756,0.59086,0.0029017,0.03434
69.708,-161.65,0.56758,0.60778,0.57109,0.62331,0.67121,0.65668,0.66308,0.66477,0.65731,0.60935,0.62539,0.64167,0.64118,0.66682,0.64039,0.63594,0.63397,0.0019987,0.26035,0.52904,0.50545,0.56011,0.5617,0.61485,0.61256,0.5895,0.6007,0.60732,0.60007,0.58664,0.60805,0.60237,0.60815,0.59013,0.62453,0.58757,0.0040982,0.021667
69.707,-161.68,0.52774,0.57642,0.56172,0.60158,0.67197,0.64312,0.6322,0.64158,0.6173,0.59793,0.60558,0.64762,0.62759,0.67802,0.62823,0.62042,0.61744,0.0041734,8.63e-07,0.53263,0.50745,0.55764,0.54716,0.60312,0.60213,0.58326,0.59676,0.60772,0.60459,0.58413,0.6126,0.60082,0.60057,0.58392,0.6125,0.58356,0.0039378,0.021667
